1243,5654769.878,-6477.010,1085.307,LIP2
1244,5654768.693,-6472.656,1085.129,LIP2
1245,5654766.138,-6464.257,1084.747,LIP2
1246,5654765.125,-6461.388,1084.580,LIP2
1247,5654763.547,-6457.746,1084.408,LIP2
1248,5654759.325,-6448.770,1084.043,LIP2
1249,5654755.112,-6439.793,1083.665,LIP2
1250,5654750.900,-6430.817,1083.311,LIP2
1251,5654748.098,-6424.677,1083.058,LIP2
1252,5654745.293,-6418.535,1082.834,LPI2
1253,5654742.483,-6412.395,1082.586,LIP2
1254,5654741.950,-6411.501,1082.545,LIP2
1255,5654740.921,-6410.145,1082.459,LIP2
1256,5654739.691,-6408.972,1082.417,LIP2
1257,5654737.225,-6407.454,1082.349,LIP2
1258,5654736.092,-6406.933,1082.285,LIP2
1259,5654734.904,-6406.533,1082.249,LIP2
1260,5654735.799,-6406.021,1082.250,LIP2
1261,5654730.030,-6406.095,1082.187,LIP2
1262,5654725.136,-6406.195,1082.104,LIP2
1263,5654720.221,-6406.515,1082.037,LIP2
1264,5654717.186,-6407.015,1081.976,LIP2
1265,5654708.883,-6408.570,1081.822,LIP2
1266,5654700.583,-6410.122,1081.676,LIP2
1267,5654697.925,-6410.557,1081.650,LIP2
1268,5654694.119,-6411.046,1081.583,LIP2
1269,5654688.740,-6411.602,1081.475,SW2
1270,5654683.364,-6412.154,1081.372,LIP2
1271,5654677.666,-6412.414,1081.271,LIP2
1272,5654671.974,-6412.666,1081.199,LIP2
1273,5654667.535,-6412.759,1081.098,LIP2
1274,5654664.363,-6412.724,1081.013,LIP2
1275,5654655.790,-6412.347,1080.803,LIP2
1276,5654653.774,-6412.339,1080.756,LIP2
1277,5654651.541,-6412.764,1080.675,LIP2
1278,5654649.861,-6413.311,1080.683,LIP2
1279,5654648.404,-6414.078,1080.654,LIP2
1280,5654646.440,-6415.478,1080.604,LIP2
1281,5654645.292,-6416.623,1080.577,LIP2
1282,5654643.951,-6418.250,1080.528,LIP2
1283,5654640.808,-6422.981,1080.591,LIP2
1284,5654637.674,-6427.706,1080.694,LIP2
1285,5654634.651,-6433.399,1080.906,LIP2
1286,5654631.625,-6439.109,1081.237,LIP2
1287,5654628.410,-6445.357,1081.711,LIP2
1288,5654627.030,-6448.470,1081.946,LIP2
1289,5654622.405,-6450.998,1082.186,LIP2
1290,5654625.097,-6454.548,1082.360,LIP2
1291,5654623.693,-6461.253,1082.837,LIP2
1292,5654623.504,-6463.754,1082.963,LIP2
1293,5654623.274,-6468.994,1083.326,LIP2
1294,5654623.553,-6475.249,1083.730,LIP2
1295,5654623.775,-6476.900,1083.824,LIP2
1296,5654624.819,-6480.248,1083.974,LIP2
1297,5654625.249,-6481.233,1084.017,LIP2
1298,5654625.862,-6482.340,1084.061,LIP2
1299,5654627.364,-6484.355,1084.126,LIP2
1300,5654630.996,-6488.301,1084.285,LIP2
1301,5654634.149,-6491.190,1084.383,LIP2 E
1302,5654766.240,-6465.598,1084.854,LIP3 B
1303,5654768.982,-6474.666,1085.248,LIP3
1304,5654769.800,-6478.071,1085.392,LIP3 E
1305,5654779.295,-6475.104,1085.230,LIP1 B
1306,5654777.442,-6468.408,1084.974,LIP1 E
1307,5654626.213,-6415.587,1080.064,LIP2 B
1308,5654625.381,-6413.798,1079.934,LIP2
1309,5654623.122,-6410.541,1079.842,LIP2
1310,5654622.154,-6409.644,1079.822,LIP2
1311,5654620.701,-6408.732,1079.803,LIP2 E
1312,5654628.087,-6414.194,1079.801,LIP3 B
1313,5654627.246,-6412.310,1079.715,LIP3
1314,5654626.374,-6410.797,1079.682,LIP3
1315,5654625.773,-6409.935,1079.658,LIP3
1316,5654625.102,-6409.229,1079.643,LIP3
1317,5654622.070,-6406.636,1079.544,LIP3 E
1318,5654759.287,-6393.925,1082.507,LIP1 B
1319,5654755.509,-6396.470,1082.515,LIP1 E
1320,5654631.102,-6396.506,1079.942,LIP2 B
1321,5654635.576,-6397.445,1080.189,LIP2
1322,5654642.088,-6398.601,1080.477,LIP2
1323,5654647.374,-6399.712,1080.628,LIP2
1324,5654650.802,-6400.198,1080.776,LIP2
1325,5654654.629,-6400.522,1080.906,LIP2
1326,5654662.228,-6400.963,1081.201,LIP2
1327,5654670.377,-6401.297,1081.313,LIP2
1328,5654676.596,-6401.068,1081.432,LIP2
1329,5654682.813,-6400.845,1081.570,LIP2
1330,5654687.105,-6400.506,1081.652,LIP2
1331,5654694.201,-6399.552,1081.851,LIP2
1332,5654701.112,-6398.305,1081.983,LPI2
1333,5654708.013,-6397.057,1082.109,LIP2
1334,5654715.597,-6395.549,1082.282,LIP2
1335,5654721.039,-6394.268,1082.374,LIP2
1336,5654728.312,-6391.947,1082.503,LIP2
1337,5654729.968,-6391.347,1082.497,LIP2
1338,5654735.184,-6389.313,1082.536,LIP2
1339,5654740.396,-6387.267,1082.607,LIP2
1340,5654746.553,-6384.635,1082.625,LIP2 E
1341,5654629.037,-6398.302,1079.804,LIP3 B
1342,5654635.971,-6400.011,1080.170,LIP3
1343,5654641.680,-6401.156,1080.431,LIP3
1344,5654649.200,-6402.404,1080.552,LIP3
1345,5654652.036,-6402.753,1080.800,LIP3
1346,5654655.399,-6403.045,1080.919,LIP3
1347,5654662.047,-6403.327,1081.141,LIP3
1348,5654668.169,-6403.399,1081.143,LIP3
1349,5654674.278,-6403.461,1081.346,LIP3
1350,5654681.461,-6403.150,1081.568,LIP3
1351,5654686.567,-6402.751,1081.531,LIP3
1352,5654691.673,-6402.350,1081.783,LIP3
1353,5654698.223,-6401.448,1081.853,LIP3
1354,5654705.051,-6400.215,1081.972,LIP3
1355,5654714.638,-6397.941,1082.180,LIP3
1356,5654719.579,-6396.709,1082.340,LIP3
1357,5654724.522,-6395.485,1082.354,LIP3
1358,5654730.670,-6393.480,1082.354,LIP3
1359,5654736.238,-6391.422,1082.501,LIP3
1360,5654742.729,-6388.664,1082.588,LIP3
1361,5654749.221,-6385.906,1082.551,LIP3 E
1362,5654668.440,-6527.980,1085.600,SW1 B
1363,5654675.280,-6531.494,1085.716,SW1
1364,5654683.163,-6534.720,1085.830,SW1 E
1365,5654688.924,-6536.937,1085.877,SW2 B
1366,5654692.088,-6538.002,1085.998,SW2
1367,5654701.479,-6540.825,1086.158,SW2
1368,5654707.600,-6542.267,1086.310,SW2
1369,5654715.449,-6543.807,1086.445,SW2 E
1370,5654720.667,-6544.652,1086.441,SW3 B
1371,5654725.032,-6545.191,1086.598,SW3
1372,5654729.471,-6545.580,1086.667,SW3
1373,5654736.501,-6546.011,1086.815,SW3
1374,5654742.692,-6546.220,1086.942,SW3
1375,5654750.319,-6546.167,1087.075,SW3
1376,5654755.421,-6545.760,1087.076,SW3
1377,5654760.531,-6545.352,1087.181,SW3 E
1378,5654763.910,-6545.061,1087.271,SW1 B
1379,5654769.266,-6544.474,1087.363,SW1
1380,5654774.621,-6543.889,1087.461,SW1
1381,5654779.101,-6543.262,1087.511,SW1
1382,5654779.735,-6543.276,1087.549,SW1
1383,5654780.454,-6543.484,1087.569,SW1
1384,5654780.895,-6543.708,1087.581,SW1
1385,5654781.751,-6544.421,1087.594,SW1
1386,5654782.545,-6545.755,1087.669,SW1
1387,5654784.345,-6551.883,1087.767,SW1 E
1388,5654617.785,-6509.231,1083.817,SW2 B
1389,5654620.901,-6507.327,1084.040,SW2 E
1390,5654746.347,-6534.812,1087.016,SW3 B
1391,5654738.670,-6534.858,1086.823,SW3
1392,5654732.989,-6534.551,1086.717,SW3 E
1393,5654727.664,-6534.139,1086.616,SW1 B
1394,5654723.329,-6533.646,1086.534,SW1
1395,5654719.724,-6533.112,1086.439,SW1
1396,5654711.554,-6531.577,1086.296,SW1
1397,5654707.415,-6530.604,1086.222,SW1
1398,5654701.793,-6529.162,1086.120,SW1
1399,5654695.295,-6527.262,1086.020,SW1
1400,5654689.659,-6525.290,1085.895,SW1
1401,5654687.085,-6524.308,1085.832,SW1
1402,5654681.097,-6521.800,1085.724,SW1
1403,5654676.376,-6519.483,1085.619,SW1
1404,5654671.564,-6516.912,1085.526,SW1
1405,5654666.763,-6514.320,1085.445,SW1
1406,5654769.796,-6478.069,1085.384,SW2 B
1407,5654771.356,-6486.263,1085.723,SW2
1408,5654772.286,-6491.991,1085.932,SW2
1409,5654772.883,-6497.962,1086.186,SW2
1410,5654773.481,-6503.932,1086.475,SW2
1411,5654773.683,-6510.853,1086.781,SW2
1412,5654773.884,-6517.760,1087.092,SW2
1413,5654773.703,-6523.792,1087.296,SW2
1414,5654773.483,-6525.594,1087.325,SW2
1415,5654772.964,-6527.589,1087.378,SW2
1416,5654772.525,-6528.510,1087.397,SW2
1417,5654772.066,-6529.209,1087.397,SW2
1418,5654770.796,-6530.710,1087.408,SW2
1419,5654769.993,-6531.424,1087.417,SW2
1420,5654768.889,-6532.199,1087.400,SW2
1421,5654767.855,-6532.724,1087.381,SW2
1422,5654766.320,-6533.221,1087.357,SW2
1423,5654759.744,-6534.062,1087.258,SW2 E
1424,5654798.501,-6527.081,1087.576,SW3 B
1425,5654795.548,-6527.276,1087.433,SW3 E
1426,5654621.520,-6508.171,1084.101,SW1 B
1427,5654625.177,-6506.664,1084.274,SW1
1428,5654626.271,-6506.342,1084.317,SW1
1429,5654629.619,-6505.922,1084.492,SW1
1430,5654631.108,-6505.901,1084.503,SW1
1431,5654632.454,-6506.058,1084.564,SW1
1432,5654635.058,-6506.658,1084.744,SW1
1433,5654636.316,-6507.125,1084.799,SW1
1434,5654642.905,-6511.769,1085.055,SW1 E
1435,5654646.247,-6514.192,1085.121,SW2 B
1436,5654653.717,-6519.211,1085.308,SW2 E
1437,5654798.732,-6523.692,1087.746,SW3 B
1438,5654796.843,-6524.009,1087.686,SW3
1439,5654794.909,-6524.190,1087.657,SW3
1440,5654793.690,-6524.156,1087.630,SW3
1441,5654792.800,-6523.942,1087.581,SW3
1442,5654791.092,-6523.210,1087.490,SW3
1443,5654789.611,-6522.274,1087.356,SW3
1444,5654788.420,-6521.187,1087.229,SW3
1445,5654787.562,-6520.039,1087.146,SW3
1446,5654787.059,-6518.757,1087.083,SW3
1447,5654786.808,-6516.902,1087.001,SW3
1448,5654786.759,-6514.531,1086.938,SW3
1449,5654786.887,-6511.297,1086.856,SW3
1450,5654786.844,-6508.223,1086.766,SW3
1451,5654786.310,-6500.355,1086.482,SW3 E
1452,5654785.381,-6492.894,1086.220,SW1 B
1453,5654784.845,-6487.539,1086.035,SW1
1454,5654784.483,-6484.854,1085.946,SW1
1455,5654783.496,-6479.808,1085.728,SW1
1456,5654782.498,-6474.774,1085.546,SW1
1457,5654781.480,-6470.562,1085.385,SW1
1458,5654779.725,-6464.565,1085.145,SW1
1459,5654778.531,-6460.832,1084.999,SW2 B
1460,5654777.656,-6458.559,1084.901,SW2 E
1461,5654776.177,-6454.929,1084.769,SW3 B
1462,5654775.039,-6452.254,1084.655,SW3
1463,5654771.440,-6444.487,1084.383,SW3
1464,5654767.838,-6436.720,1084.029,SW3
1465,5654764.241,-6428.952,1083.732,SW3
1466,5654760.642,-6421.187,1083.411,SW3
1467,5654757.698,-6415.037,1083.203,SW3
1468,5654754.757,-6408.884,1082.893,SW3
1469,5654754.103,-6407.018,1082.824,SW3
1470,5654753.674,-6404.913,1082.766,SW3
1471,5654753.622,-6403.088,1082.724,SW3
1472,5654753.720,-6402.105,1082.690,SW3
1473,5654753.918,-6401.162,1082.680,SW3
1474,5654754.518,-6399.682,1082.628,SW3
1475,5654755.083,-6398.842,1082.577,SW3
1476,5654756.314,-6397.681,1082.615,SW3
1477,5654758.473,-6396.135,1082.629,SW3
1478,5654760.248,-6395.089,1082.616,SW3 E
1479,5654791.893,-6525.024,1087.374,SW1 B
1480,5654790.815,-6526.534,1087.356,SW1
1481,5654790.118,-6526.238,1087.336,SW1
1482,5654788.849,-6525.519,1087.288,SW1
1483,5654787.356,-6524.389,1087.212,SW1
1484,5654786.043,-6523.056,1087.107,SW1
1485,5654785.079,-6521.690,1087.020,SW1
1486,5654784.356,-6520.126,1086.934,SW1
1487,5654783.966,-6518.568,1086.857,SW1
1488,5654783.718,-6516.437,1086.750,SW1
1489,5654783.648,-6514.185,1086.701,SW1
1490,5654783.778,-6510.871,1086.591,SW1
1491,5654783.784,-6507.507,1086.452,SW1
1492,5654783.695,-6505.738,1086.416,SW1
1493,5654783.344,-6502.252,1086.321,SW1 E
1494,5654782.709,-6493.841,1086.020,SW2 B
1495,5654781.612,-6486.914,1085.703,SW2
1496,5654780.512,-6479.993,1085.451,SW2
1497,5654779.294,-6475.104,1085.236,SW2 E
1498,5654614.269,-6498.565,1084.068,SW3 B
1499,5654613.729,-6499.543,1084.057,SW3
1500,5654612.162,-6500.772,1083.929,SW3
1501,5654610.346,-6501.985,1083.754,SW3 E
1502,5654625.403,-6417.319,1080.312,SW1 B
1503,5654625.593,-6418.488,1080.419,SW1
1504,5654625.574,-6419.946,1080.529,SW1
1505,5654625.317,-6422.074,1080.651,SW1
1506,5654624.967,-6423.571,1080.658,SW1
1507,5654622.992,-6427.634,1080.925,SW1
1508,5654620.716,-6431.645,1081.135,SW1
1509,5654619.385,-6434.761,1081.337,SW1
1510,5654617.250,-6438.734,1081.820,SW1 E
1511,5654613.327,-6449.105,1082.371,SW2 B
1512,5654612.375,-6452.243,1082.710,SW2
1513,5654611.966,-6453.889,1082.815,SW2
1514,5654611.338,-6457.798,1083.049,SW2
1515,5654610.897,-6462.285,1083.359,SW2
1516,5654610.745,-6464.920,1083.513,SW2
1517,5654610.666,-6471.683,1083.926,SW2
1518,5654610.832,-6474.690,1083.960,SW2
1519,5654611.277,-6478.431,1084.245,SW2
1520,5654612.350,-6484.340,1084.362,SW2
1521,5654613.408,-6490.244,1084.501,SW2
1522,5654613.494,-6491.794,1084.461,SW2
1523,5654613.464,-6493.029,1084.436,SW2
1524,5654613.110,-6494.762,1084.385,SW2
1525,5654612.765,-6495.663,1084.354,SW2
1526,5654612.275,-6496.558,1084.308,SW2
1527,5654610.965,-6497.983,1084.172,SW2
1528,5654608.390,-6499.724,1083.930,SW2 E
1529,5654660.043,-6510.195,1085.280,SW3 B
1530,5654654.058,-6505.978,1085.119,SW3
1531,5654647.532,-6501.119,1084.951,SW3
1532,5654641.008,-6496.249,1084.740,SW3
1533,5654638.938,-6494.667,1084.675,SW3
1534,5654637.208,-6493.190,1084.577,SW3 E
1535,5654628.146,-6415.750,1079.974,SW1 B
1536,5654628.594,-6417.536,1080.086,SW1
1537,5654628.786,-6419.266,1080.223,SW1
1538,5654628.777,-6420.604,1080.288,SW1
1539,5654628.641,-6422.324,1080.381,SW1
1540,5654628.253,-6424.387,1080.553,SW1
1541,5654626.143,-6428.724,1080.855,SW1
1542,5654622.266,-6435.328,1081.412,SW1
1543,5654620.159,-6439.724,1081.624,SW1
1544,5654618.346,-6443.792,1081.878,SW1
1545,5654616.853,-6447.598,1082.081,SW1
1546,5654615.942,-6450.358,1082.346,SW1
1547,5654615.446,-6452.374,1082.594,SW1
1548,5654614.670,-6456.375,1082.736,SW1
1549,5654614.156,-6460.578,1083.087,SW1
1550,5654613.885,-6464.111,1083.201,SW1
1551,5654613.621,-6469.953,1083.638,SW1
1552,5654613.613,-6472.682,1083.861,SW1
1553,5654613.979,-6476.082,1083.849,SW1
1554,5654614.702,-6480.455,1084.049,SW1
1555,5654615.221,-6483.267,1084.134,SW1
1556,5654615.808,-6485.540,1084.289,SW1
1557,5654616.103,-6487.023,1084.370,SW1
1558,5654616.407,-6489.791,1084.381,SW1
1559,5654616.478,-6492.465,1084.308,SW1
1560,5654616.377,-6493.978,1084.296,SW1
